,instance,IKS,theta1,theta2,theta3,theta4,theta5,theta6
2623,656.0,4.0,2.949935682246771,-0.3470190418675027,2.2638986591367183,0.3032426338973995,2.727664672249376,2.60536162022937
2624,657.0,1.0,-2.988455975569725,-0.3760787750469428,2.5623464645057905,-1.9030681881642428,3.1295651538579263,-1.3766683109754962
2625,657.0,2.0,-0.28268257089494175,-2.801918393666412,0.9022951102823588,-2.7942300479216846,2.6776190669796796,2.5058705718385426
2626,657.0,3.0,0.08997429557232728,-2.7654853148758725,0.5844652623413493,1.1181462746165225,-3.136637970887473,-1.32786289838324
2627,657.0,4.0,2.950712399190225,-0.3486232399601194,2.266889801148296,0.30355897310293256,2.7333070217359445,2.6023090950810754
2628,658.0,1.0,-2.9821980313756375,-0.37668762807435074,2.562577223275606,-1.9301696274782978,3.1277685873944363,-1.342404728147641
2629,658.0,2.0,-0.2815347011020648,-2.8001744877258905,0.8992337495616873,-2.7939541711575075,2.683562813150594,2.50295358112095
2630,658.0,3.0,0.09611803873019609,-2.764862548798782,0.5845784720155603,1.0909191230582536,-3.138302165658949,-1.2936698264956734
2631,658.0,4.0,2.9514874802259334,-0.3502082649561074,2.2698715808358436,0.3039300217834964,2.7389117663258316,2.5992267509034153
2632,659.0,1.0,-2.976474841552214,-0.37730168995861435,2.5628234295262526,-1.95556629058466,3.1260794393372304,-1.310429968753729
2633,659.0,2.0,-0.28039090337076306,-2.798451553134849,0.896181527186081,-2.7936239119510393,2.6894660576684806,2.500008068581845
2634,659.0,3.0,0.10174218554702125,-2.764235375900508,0.5846580199840674,1.0653447433362577,-3.1398652948927426,-1.2616953938890427
2635,659.0,4.0,2.9522610464057832,-0.35177429313385694,2.27284377824982,0.3043568455537499,2.7444788705571828,2.596113558571777
2636,660.0,1.0,-2.9711970711427074,-0.37791958807114506,2.5630831228205566,-1.9795673382695287,3.124476386944514,-1.2803352813266318
2637,660.0,2.0,-0.2792510320106457,-2.7967493876480427,0.8931386141520021,-2.7932383854448353,2.695328870278736,2.497033113718003
2638,660.0,3.0,0.10693168436580773,-2.76360497449815,0.5847091930884937,1.04112799185733,3.141838420492446,-1.231550130231216
2639,660.0,4.0,2.9530332225758964,-0.3533215000601067,2.27580616708147,0.30484054554659673,2.750008289028697,2.592968465272415
2640,661.0,1.0,-2.9662988276412174,-0.37854031452286163,2.563354948762574,-2.0023990886215586,3.1229437360302925,-1.2518209194451904
2641,661.0,2.0,-0.27811493821020516,-2.7950677901952643,0.890105186143515,-2.7927966768289703,2.7011513119062553,2.4940277775002984
2642,661.0,3.0,0.11174957576317922,-2.7629722142002064,0.584735806329467,1.018051505641035,-3.1427614213390407,-1.2029466887084022
2643,661.0,4.0,2.9538041375376207,-0.3548500606303414,2.278758514563375,0.30538225915560574,2.755499966353673,2.589790393892556
2644,662.0,1.0,-2.9617298038547206,-0.37916310356605104,2.5636379548521178,-2.0242330013165994,3.1214695126344947,-1.224659374749669
2645,662.0,2.0,-0.2769824699037413,-2.793406560847028,0.8870814235936062,-2.792297840764971,2.706933434656374,2.490991101849079
2646,662.0,3.0,0.11624422021585064,-2.7623377579530684,0.5847406903174021,0.9959498367905243,3.1390652897628337,-1.175665936403826
2647,662.0,4.0,2.9545739242156146,-0.3563601491103465,2.2817005813757127,0.3059831607732758,2.76095383712335,2.5865782424172905
2648,663.0,1.0,-2.957450520834433,-0.379787357355685,2.563931467897865,-2.0452025695159186,3.1200443117047247,-1.1986731702184112
2649,663.0,2.0,-0.27585347163247415,-2.7917655007793236,0.8840675117415353,-2.7917409008061895,2.7126752818219755,2.4879221091103165
2650,663.0,3.0,0.12045371476283454,-2.7617021244381585,0.5847259875959874,0.9746936954013725,3.137753848394999,-1.1495362833863538
2651,663.0,4.0,2.955342719833139,-0.3578519391788596,2.2846321215590657,0.3066444625226865,2.766369825880644,2.5833308833354347
2652,664.0,1.0,-2.953429293908949,-0.3804125985905173,2.5642350165143823,-2.06541406061299,3.118660565312004,-1.1737207313393396
2653,664.0,2.0,-0.2747277843997409,-2.790144412237499,0.8810636406857537,-2.791124848815633,2.718376887897369,2.4848198015335163
2654,664.0,3.0,0.12440873084397062,-2.761065728192378,0.5846933419682602,0.9541798566819154,3.1364824546625685,-1.1244204341470911
2655,664.0,4.0,2.956110666094665,-0.35932560397122737,2.2875528824346554,0.3073674149799877,2.7717478471054102,2.580047163056896
2656,665.0,1.0,-2.9496402144653557,-0.38103843899925427,2.5645482800524495,-2.0849536392993397,3.117312057460187,-1.1496870103137535
2657,665.0,2.0,-0.2736052455201165,-2.788543098499238,0.878070005431865,-2.7904486443828502,2.7240382785997315,2.481683160751822
2658,665.0,3.0,0.12813441357907152,-2.760428906482095,0.5846440244163978,0.9343244274647075,3.1352452391704246,-1.1002065428581034
2659,665.0,4.0,2.956877909375974,-0.3607813161241546,2.290462604533026,0.3081533078840696,2.7770878052127297,2.5767259013432215
2660,666.0,1.0,-2.946061759849378,-0.38166455762432666,2.564871053789518,-2.1038922586463618,3.115993590946283,-1.1264770440268443
2661,666.0,2.0,-0.27248568846239063,-2.78696136383677,0.8750868059351149,-2.7897112142407883,2.7296594708987008,2.4785111472657717
2662,666.0,3.0,0.13165169662157952,-2.759791937927254,0.5845790196567688,0.9150581997610115,3.1340372669507808,-1.076802105793582
2663,666.0,4.0,2.9576446009217894,-0.3622192478213739,2.2933610215321654,0.30900347083073576,2.7823895945654167,2.573365890754577
2664,667.0,1.0,-2.942675807435061,-0.3822906854093317,2.565203224529189,-2.12228911826288,3.1147007517808323,-1.104011396345139
2665,667.0,2.0,-0.27136894268624834,-2.785399013478288,0.8721142471368223,-2.7889114516843496,2.735240473054991,2.4753026999313223
2666,667.0,3.0,0.1349782387629948,-2.759155055785503,0.5844990872879408,0.8963233520233306,3.132854321888556,-1.0541296221327316
2667,667.0,4.0,2.958410897051078,-0.36363957084027376,2.296247860206205,0.30991927394740665,2.7876530995023496,2.569965896115367
