,instance,IKS,theta1,theta2,theta3,theta4,theta5,theta6
42,11.0,3.0,0.15330531272107212,-2.72550144757095,0.6577971803854564,-0.27146124498472013,-3.097023673985591,0.10083727521443246
43,11.0,4.0,2.97250318521711,-0.4195063806547065,2.6513858880523347,-0.46284914742809197,-2.9706965173735207,3.0419365845832447
44,12.0,1.0,-2.921239568185663,-0.41458524103255384,2.4523341832697017,2.7947383263148846,-3.0524055441221134,0.2156239649218048
45,12.0,2.0,-0.23785211261041841,-2.72244468427916,0.4856264373761884,2.5915963532385975,-2.9635287976320974,3.056519753903952
46,12.0,3.0,0.15058469243817624,-2.725577204766345,0.6564119983544403,-0.26530872570217284,-3.0987709527242373,0.09304000107653485
47,12.0,4.0,2.969685794165994,-0.41956783329917136,2.651975667865035,-0.46532261045281287,-2.9698704705858305,3.041117787121281
48,13.0,1.0,-2.924021666886257,-0.4145229428108686,2.4532106181024402,2.7987401396715113,-3.0536384147690225,0.20963543049866712
49,13.0,2.0,-0.24065467972934718,-2.722377805975544,0.485093961205626,2.5894298443893193,-2.9627772045508527,3.0554473077980737
50,13.0,3.0,0.14786359008233432,-2.7256516720759065,0.6549794339867873,-0.2589992587568504,-3.1005726608822717,0.08511598907525184
51,13.0,4.0,2.96686845698949,-0.4196304004965548,2.6525682289374712,-0.4677663413661061,-2.969041193749627,3.040266934174089
52,14.0,1.0,-2.9268064437417016,-0.41446255804551846,2.4541060305624014,2.802776633324892,-3.0548928969618223,0.20362178788488744
53,14.0,2.0,-0.243457134032274,-2.722309819691282,0.48455814105808126,2.5872912774458556,-2.9620221213512927,3.0543444971990694
54,14.0,3.0,0.14514228592394346,-2.7257249054242445,0.6534957733844203,-0.2525167852589738,-3.1024331757212926,0.07705193667527076
55,14.0,4.0,2.9640511963925276,-0.41969407300856787,2.6531636203712767,-0.4701805005230228,-2.9682086668470604,3.0393841926387317
56,15.0,1.0,-2.929593795609155,-0.41440407536331475,2.4550208720772804,2.806849818087113,-3.0561695058663765,0.19758140604653177
57,15.0,2.0,-0.2462594477027153,-2.7222407339911294,0.4840189406572286,2.585180544509042,-2.961263541837954,3.0532114488936273
58,15.0,3.0,0.14242109059917296,-2.7257969688717716,0.651956698346924,-0.24584264004720047,-3.1043575929177125,0.06883237437835718
59,15.0,4.0,2.9612340358484968,-0.4197588414582239,2.6537618908321305,-0.4725652475421252,-2.967372870312859,3.0384697295572884
60,16.0,1.0,-2.9323836178314604,-0.41434748257743975,2.4559556238233444,2.8109618332130584,-3.0574687911478713,0.1915125478720815
61,16.0,2.0,-0.24906159223302934,-2.722170557554381,0.4834763239737676,2.5830975371500506,-2.960501459956491,3.0520482917972918
62,16.0,3.0,0.1397003522710503,-2.725867936415143,0.650357138955171,-0.2389549151585749,-3.106351902596536,0.06043913776490285
63,16.0,4.0,2.9584169995891205,-0.41982469633694736,2.6543630885302654,-0.474920741315728,-2.966533785039293,3.0375237123288477
64,17.0,1.0,-2.9351758041112697,-0.41429276661247094,2.4569107995360664,2.815114958284147,-3.0587913402632783,0.1854133583805614
65,17.0,2.0,-0.2518635384345071,-2.7220992992288062,0.48293025506689263,2.581042146107233,-2.9597358696922647,3.050855156004197
66,17.0,3.0,0.13698046615889387,-2.7259378943995896,0.6486910765219999,-0.23182760897869292,-3.108423224744746,0.05185066005307512
67,17.0,4.0,2.955600112593183,-0.41989162799758,2.6549672612456665,-0.47724714010444275,-2.9656913923515265,3.036546308662574
68,18.0,1.0,-2.937970246367654,-0.4142399134804683,2.4578869487715904,2.8193116273868184,-3.060137782336589,0.1792818535864385
69,18.0,2.0,-0.25466525644617877,-2.7220269680153977,0.4823806981363975,2.5790142613616487,-2.9589667650986176,3.049632173094453
70,18.0,3.0,0.13426188748702617,-2.7260069447859303,0.6469512747010385,-0.22442946494157656,-3.1105801306378416,0.04304100744628488
71,18.0,4.0,2.952783400575726,-0.4199596266542365,2.6555744563312094,-0.4795446015870923,-2.9648456739977953,3.035537686650338
72,19.0,1.0,-2.9407668345767064,-0.41418890823241705,2.458884660555481,2.8235544448327086,-3.061508792477615,0.17311590712243685
73,19.0,2.0,-0.25746671574416796,-2.7219535730726587,0.4818276175151619,2.577013772106713,-2.958194140288453,3.0483794760844667
74,19.0,3.0,0.13154514949423812,-2.726075209694162,0.6451289039337932,-0.21672234933057022,-3.11283309201072,0.03397853143003482
75,19.0,4.0,2.949966889977045,-0.4200286823802963,2.6561847207215123,-0.48181328291968323,-2.963996612135934,3.0344980148018466
76,20.0,1.0,-2.9435654565916303,-0.4141397349211326,2.4599045675496956,2.82784620322099,-3.062905096732222,0.16691323574311057
77,20.0,2.0,-0.2602678851509305,-2.7218791237083493,0.48127097769939714,2.575040566785395,-2.9574179894487274,3.0470971995992717
78,20.0,3.0,0.1288308891767974,-2.7261428378925237,0.6432130024324662,-0.20865892260286992,-3.1151951260906716,0.02462393444517674
79,20.0,4.0,2.947150607951708,-0.42009878510767434,2.6567981009375634,-0.48405334078444034,-2.963144189322807,3.033427462098565
80,21.0,1.0,-2.946365997941337,-0.41409237653431025,2.460947350748387,2.832189903629083,-3.064327477641443,0.16067138186133365
81,21.0,2.0,-0.26306873284509924,-2.7218036293937895,0.48071074331055985,2.5730945330076382,-2.9566383068134043,3.0457854796399335
82,21.0,3.0,0.1261198852903326,-2.726210014373919,0.6411896773017551,-0.20017918749806532,-3.1176827521225294,0.014927402289616806
83,21.0,4.0,2.944334582357349,-0.4201699246238982,2.6574146430980865,-0.486264931449771,-2.962288388499459,3.032326198005151
84,22.0,1.0,-2.949168341601561,-0.41404681493973194,2.462013744877478,2.8365887789625566,-3.06577678065583,0.1543876944107117
85,22.0,2.0,-0.2658692263710174,-2.721727099756261,0.4801468791233145,2.5711755575853115,-2.9558550866765283,3.0444444537403297
86,22.0,3.0,0.12341311666159653,-2.726276975037839,0.639040873944442,-0.19120517080015542,-3.1203174656148307,0.004824186796629318
87,22.0,4.0,2.9415188417435565,-0.42024209057143036,2.65803439292367,-0.48844821081468126,-2.961429192981134,3.031194392517003
88,23.0,1.0,-2.951972367735771,-0.4140030308087595,2.463104544559003,2.8410463205178056,-3.067253921449392,0.14805930633037345
89,23.0,2.0,-0.26866933264883347,-2.721649544591699,0.4795793500321842,2.5692835264603886,-2.955068323368219,3.0430742607622343
90,23.0,3.0,0.12071185599330528,-2.7263440302976214,0.6367423889453204,-0.1816323341770369,-3.1231281202004797,-0.005772528413505067
91,23.0,4.0,2.9387034153405525,-0.4203152724452068,2.6586573957463675,-0.4906033344617593,-2.9605665864438544,3.0300322161729514
92,24.0,1.0,-2.954777953397829,-0.4139610035622767,2.464220611474849,2.8455663090645493,-3.068759894454391,0.14168311002856707
93,24.0,2.0,-0.2714690179837391,-2.721570973830094,0.4790081211601765,2.567418324881641,-2.9542780113159983,3.0416750415204152
94,24.0,3.0,0.11801782997663539,-2.7264116053439986,0.6342604658780324,-0.1713148571511172,-3.1261550103363014,-0.016983850100861543
95,24.0,4.0,2.935888333048128,-0.4203894595944868,2.659283696505688,-0.4927304576829734,-2.959700552919936,3.0288398401394976
96,25.0,1.0,-2.9575849721965546,-0.4139207112230531,2.465362882481354,2.850152849500106,-3.070295782455974,0.13525572536603828
97,25.0,2.0,-0.2742682480777578,-2.721491397615436,0.47843315762323513,2.5655798369829155,-2.9534841448995373,3.040246937395303
98,25.0,3.0,0.11533351433614097,-2.7264803143107916,0.6315454998831367,-0.16003841586013506,-3.1294574256658243,-0.0289877842583413
99,25.0,4.0,2.93307362542371,-0.42046464121428745,2.659913339777039,-0.49482973556443066,-2.9588310767726176,3.027617436111026
100,26.0,1.0,-2.960393293900968,-0.4138821303927587,2.4665323793391662,2.8548104133690932,-3.071862768240537,0.12877346872090534
101,26.0,2.0,-0.2770669880375988,-2.721410826193367,0.4778544248717237,2.563767946365741,-2.9526867186513663,3.0387900923137647
102,26.0,3.0,0.11266273685900752,-2.7265511117340906,0.6285191261237715,-0.14746434328334782,-3.133129153286506,-0.0420656041440688
103,26.0,4.0,2.9302593236717045,-0.42054080635464713,2.660546369744396,-0.49690132296548173,-2.95795814270686,3.0263651765154873
104,27.0,1.0,-2.963202783994043,-0.41384523605506873,2.4677302197327893,2.8595438859281916,-3.0734621476404955,0.12223230949043198
105,27.0,2.0,-0.2798652023873421,-2.7213292700203047,0.4772718883673177,2.5619825355283723,-2.951885727059511,3.037304650852584
106,27.0,3.0,0.11001210829330008,-2.72662565175931,0.6250434786193333,-0.13299665476899533,-3.1373354081889664,-0.056712272952585935
107,27.0,4.0,2.927445459631207,-0.4206179439093778,2.6611828302369256,-0.4989453746153897,-2.95708173573895,3.0250832343622633
108,28.0,1.0,-2.9660133031455853,-0.41381000148119546,2.4689576304965555,2.8643586235247325,-3.075095345326473,0.11562782483622783
109,28.0,2.0,-0.2826628550775211,-2.72124673969734,0.476685513785128,2.5602234862069952,-2.951081164684433,3.035790759401862
110,28.0,3.0,0.10739533759862473,-2.7267073706731932,0.6208281696498072,-0.11537959487704805,-3.1424246484783995,-0.07397061006134381
111,28.0,4.0,2.924632065764866,-0.4206960426210441,2.6618227647149313,-0.5009620451141732,-2.956201841198902,3.023771783367066
112,29.0,1.0,-2.9688247065998947,-0.41377639805046995,2.470215963104015,2.8692605203483885,-3.076763933248938,0.10895514316725993
113,29.0,2.0,-0.2854599094962353,-2.7211632459934263,0.476095266948007,2.5584906792533437,-2.950273026115789,3.0342485657677183
114,29.0,3.0,0.10485445758005667,-2.7268068077679586,0.6149711109459962,-0.09071054669641869,3.1337044112071992,-0.09708108287947245
115,29.0,4.0,2.921819175147076,-0.4207750910781397,2.6624662162800976,-0.5029514889771591,-2.9553184447173,3.0224309979391
116,30.0,1.0,-2.9716368434534495,-0.41374439506266286,2.4715067121458056,2.874256088218124,-3.078469652672639,0.1022088779564922
117,30.0,2.0,-0.2882563284798432,-2.7210787998431996,0.47550111383667293,2.5567839946445194,-2.949461305974521,3.0326782192155783
118,30.0,3.0,2.919006821452238,-0.42085507771414676,2.6631132276798275,-0.5049138606670937,-2.954431532216038,3.0210610531977746
119,30.0,4.0,,,,,,
120,31.0,1.0,-2.974449555799566,-0.4137139595037167,2.472831537439088,2.8793525519758427,-3.080214440545563,0.09538304788469858
121,31.0,2.0,-0.29105207432387775,-2.7209934123494506,0.4749030205857725,2.5551033114694186,-2.9486459989066014,3.031079870431378
122,31.0,3.0,2.916195038942943,-0.420935990806644,2.663763841311415,-0.5068493146245422,-2.9535410898992676,3.0196621249872946
123,31.0,4.0,,,,,,
124,32.0,1.0,-2.9772626777059648,-0.41368505577979986,2.4741922907493064,2.8845579648764192,-3.0820004614006233,0.08847098112233305
125,32.0,2.0,-0.2938471087939128,-2.7209070947783838,0.47430095350121504,2.5534485079521856,-2.947827099589314,3.02945367160399
126,32.0,3.0,2.913383862458112,-0.42101781847678954,2.664418099225061,-0.5087580052948069,-2.9526471042451754,3.018234389894683
127,32.0,4.0,,,,,,
128,33.0,1.0,-2.980076033985742,-0.41365764537180905,2.4755910482488725,2.889881348590994,-3.083830146104326,0.08146519750437585
129,33.0,2.0,-0.2966413931371457,-2.720819858580623,0.4736948790008422,2.551819461346298,-2.9470046026925125,3.027799776068886
130,33.0,3.0,2.9105733274008827,-0.42110054868650487,2.6650760431339666,-0.5106400871663364,-2.9517495619933807,3.016778025226634
131,33.0,4.0,,,,,,
132,34.0,1.0,-2.982889438699683,-0.41363168647458654,2.477030150534732,2.8953328662142903,-3.085706239715072,0.07435726698593534
133,34.0,2.0,-0.2994348880925198,-2.72073171534546,0.473084763753069,2.5502160481650673,-2.9461785029560836,3.026118339081023
134,34.0,3.0,2.9077634697269956,-0.42118416924312807,2.665737714401462,-0.5124957147662235,-2.950848450146924,3.0152932091082576
135,34.0,4.0,,,,,,
136,35.0,1.0,-2.985702693326798,-0.4136071334576388,2.4785122520049274,2.9009240351072565,-3.087631860473991,0.0671376288339621
137,35.0,2.0,-0.3022275539033167,-2.720642676855477,0.4724705745174241,2.5486381439075876,-2.945348795092494,3.024409516886029
138,35.0,3.0,2.9049543259321875,-0.42126866779206573,2.6664031540650934,-0.514325042721377,-2.9499437559510184,3.013780120378933
139,35.0,4.0,,,,,,
140,36.0,1.0,-2.988515584487747,-0.413583936294127,2.480040383030266,2.9066679955641908,-3.0896105742227307,0.05979537023534246
141,36.0,2.0,-0.3050193503278344,-2.7205527550554094,0.47185227823942905,2.547085623216583,-2.9445154738386217,3.0226734672421993
142,36.0,3.0,2.9021459330403543,-0.4213540318204037,2.6670724028270176,-0.5161282257574203,-2.9490354668931604,3.0122389386684096
143,36.0,4.0,,,,,,
144,37.0,1.0,-2.991327881092905,-0.413562039780932,2.481618028680034,2.91257985062041,-3.091646488629244,0.052317941804050215
145,37.0,2.0,-0.3078102366510959,-2.7204619620605714,0.47122984202786533,2.545558359837617,-2.9436785339385816,3.020910349270742
146,37.0,3.0,2.8993383285912366,-0.42144024865519025,2.6677455010608426,-0.5179054187261666,-2.948123570692943,3.01066984438146
147,37.0,4.0,,,,,,
148,38.0,1.0,-2.9941393307109117,-0.4135413825907625,2.483249230106379,2.918677103992504,-3.0937443746498867,0.04469079429675898
149,38.0,2.0,-0.31060017169619314,-2.7203703101467935,0.47060323318650016,2.54405622667051,-2.9428379701583083,3.0191203236134516
150,38.0,3.0,2.8965315506282563,-0.4215273054644724,2.6684224888100836,-0.519656776616875,-2.947208055297218,3.009073018725398
151,38.0,4.0,,,,,,
152,39.0,1.0,-2.996949654886065,-0.4135218959865322,2.484938716720269,2.924980230659048,-3.09590982491213,0.03689690028964475
153,39.0,2.0,-0.3133891138366688,-2.7202778117771333,0.46997241913714455,2.542579095639936,-2.9419937772371485,3.017303551978645
154,39.0,3.0,2.893725637685883,-0.42161518925324604,2.6691034058022143,-0.5213824545941579,-2.9462889088656214,3.0074486436520966
155,39.0,4.0,,,,,,
156,40.0,1.0,-2.9997585429804783,-0.41350350222049076,2.486692081995339,2.9315134364302007,-3.0981494645903287,0.028916124637022506
157,40.0,2.0,-0.3161770210073701,-2.7201844795659587,0.46933736752722055,2.541126837874811,-2.941145949946439,3.015460197723865
158,40.0,3.0,2.8909206287776352,-0.42170388686816696,2.6697882914360394,-0.5230826079872363,-2.9453661197728036,3.005796901940584
159,40.0,4.0,,,,,,
160,41.0,1.0,-3.002565643938959,-0.4134861123076343,2.488516021198607,2.9383056846064393,-3.1004712366468805,0.02072436654731404
161,41.0,2.0,-0.3189638507170905,-2.720090326308786,0.4686980461432386,2.5396993235645047,-2.940294483035672,3.0135904253477137
162,41.0,3.0,2.8881165633833117,-0.42179338499331287,2.6704771847964555,-0.5247573923268744,-2.944439676593699,3.0041179771313957
163,41.0,4.0,,,,,,
164,42.0,1.0,-3.005370555013074,-0.41346962302623896,2.4904186605854974,2.94539211809186,-3.102884797101812,0.012292375113589764
165,42.0,2.0,-0.32174956006028227,-2.719995364972972,0.4680544229395414,2.538296422008203,-2.939439371245516,3.01169440062929
166,42.0,3.0,2.8853134814365786,-0.4218836701511007,2.6711701246535546,-0.5264069633533384,-2.9435095680986345,3.0024120535428245
167,42.0,4.0,,,,,,
168,43.0,1.0,-3.0081728059255504,-0.4134539127120763,2.4924100249200607,2.952816079310245,-3.105402076734423,0.003584067812669702
169,43.0,2.0,-0.32453410572864655,-2.7198996086825717,0.46740646608375197,2.5369180016916166,-2.9385806093302147,3.0097722908567612
170,43.0,3.0,2.882511423312593,-0.4219747287043651,2.6718671494583246,-0.5280314770174794,-2.9425757832505846,3.0006793163029877
171,43.0,4.0,,,,,,
172,44.0,1.0,-3.0109718359572137,-0.41343883513162755,2.494502721552441,2.9606320657812453,-3.1080381034166353,-0.005445934171367288
173,44.0,2.0,-0.32731744402397933,-2.7198030707453444,0.46675414387831776,2.5355639301599906,-2.937718192008917,3.007824264367978
174,44.0,3.0,2.8797104298151246,-0.4220665468527516,2.672568297355695,-0.5296310895112962,-2.941638311191822,2.9989199512886495
175,44.0,4.0,,,,,,
176,45.0,1.0,-3.013766959565946,-0.4134242103372205,2.4967129784214865,2.968910215630595,-3.1108122506991744,-0.01485604198664875
177,45.0,2.0,-0.33009953086979305,-2.7197057646335345,0.4660974248175773,2.5342340741154916,-2.9368521139948913,3.0058504908435135
178,45.0,3.0,2.876910542164107,-0.42215911063503947,2.673273606179681,-0.5312059572660142,-2.940697141241698,2.9971341451570437
179,45.0,4.0,,,,,,
180,46.0,1.0,-3.0165573125076857,-0.41340981032088564,2.499062288980158,2.977743416458536,-3.113750217622088,-0.02472362206464417
181,46.0,2.0,-0.3328803218236897,-2.7196077039894,0.4654362775719388,2.53292829939485,-2.9359823699829084,3.003851141194296
182,46.0,3.0,2.8741118019829197,-0.42225240592870283,2.673983113457022,-0.5327562369641701,-2.9397522628892663,2.9953220853312446
183,46.0,4.0,,,,,,
184,47.0,1.0,-3.019341762696879,-0.4133953352991419,2.5015801641396744,2.9872591998654645,-3.1168873429341337,-0.03515490487115898
185,47.0,2.0,-0.33565977208951997,-2.719508902621414,0.4647706709992022,2.5316464709921997,-2.9351089546522005,3.0018263875988214
186,47.0,3.0,2.8713142512857197,-0.4223464184504972,2.6746968564078193,-0.5342820855455328,-2.9388036657878267,2.993483959999795
187,47.0,4.0,,,,,,
188,48.0,1.0,-3.022118752173348,-0.41338037166776653,2.5043090658255185,2.9976410678490506,-3.120274550264411,-0.04630275322514586
189,48.0,2.0,-0.3384378365299218,-2.719409374511103,0.46410057412457867,2.5303884530314877,-2.934231862651664,2.999776403368546
190,48.0,3.0,2.868517932464608,-0.42244113375552317,2.6754148719508852,-0.5357836602202739,-2.9378513397466914,2.9916199580904483
191,48.0,4.0,,,,,,
192,49.0,1.0,-3.0248859899725304,-0.41336431035633686,2.5073141028864194,3.009170410992755,-3.123990039361153,-0.058401581827943944
193,49.0,2.0,-0.3412144696785019,-2.719309133806631,0.4634259561592582,2.5291541088023535,-2.9333510886070524,2.997701363024293
194,49.0,3.0,2.8657228882769483,-0.4225365372385251,2.6761371967024616,-0.5372611184697594,-2.9368952747270782,2.989730269277134
195,49.0,4.0,,,,,,
196,50.0,1.0,-3.02763977320382,-0.41334616641518956,2.510704707194641,3.0223202325651806,-3.128165439199841,-0.07184543318994462
197,50.0,2.0,-0.3439896257523129,-2.7192081948246627,0.4627467864945584,2.5279433007567325,-2.9324666271143203,2.995601442238439
198,50.0,3.0,2.8629291618325556,-0.4226326141339256,2.6768638669788785,-0.5387146180533308,-2.935935460835686,2.9878150839650943
199,50.0,4.0,,,,,,
200,51.0,1.0,-3.030373159326186,-0.41332409357385613,2.514693663823775,3.0380104211173844,-3.133057076026079,-0.08740062166934856
201,51.0,2.0,-0.3467632586642906,-2.7191065720496517,0.4620630347034054,2.526755890517987,-2.931578472737196,2.9934768178170446
202,51.0,3.0,2.860136796580879,-0.42272934951613383,2.677594918798504,-0.54014431701302,-2.934971888318788,2.9858745932785316
203,51.0,4.0,,,,,,
204,52.0,1.0,-3.033068936236584,-0.41329351810670745,2.519826956390877,3.05860185440529,-3.1393236603433268,-0.10703379707800804
205,52.0,2.0,-0.34953532203567356,-2.7190042801316894,0.4613746705457859,2.52559173889693,-2.93068662000704,2.99132766770299
206,52.0,3.0,2.8573458362982,-0.4228267283002405,2.6783303878826628,-0.5415503736756887,-2.9340045475570404,2.9839089890524257
207,52.0,4.0,,,,,,
208,53.0,1.0,-3.035590146521561,-0.41321810173052786,2.5306311364505856,3.1036754875628674,3.130747732711935,-0.14705461384550467
209,53.0,2.0,-0.35230576920848344,-2.7189013338854475,0.4606816639707916,2.52445070590281,-2.9297910634208177,2.9891541709601177
210,53.0,3.0,2.8545563250748187,-0.42292473524275204,2.6790703096565736,-0.5429329466544335,-2.933033429060357,2.9819184638231078
211,53.0,4.0,,,,,,
212,54.0,1.0,-0.35507455325831355,-2.7187977482969354,0.45998398509579885,2.523332650718317,-2.928891797426331,2.9869565076349667
213,54.0,2.0,2.8517683073020947,-0.4230233549408495,2.67981471925482,-0.544292194856929,-2.9320585234601535,2.9799032107946912
214,54.0,3.0,,,,,,
215,54.0,4.0,,,,,,
216,55.0,1.0,-0.3578416270065464,-2.7186935385135595,0.459281604233943,2.522237431752461,-2.927988816434626,2.984734858877514
217,55.0,2.0,2.84898182765974,-0.42312257183457536,2.6805636515182,-0.5456282774783565,-2.931079821506864,2.9778634238485893
218,55.0,3.0,,,,,,
219,55.0,4.0,,,,,,
220,56.0,1.0,-0.3606069430329954,-2.718588719846023,0.45857449188696825,2.5211649066383313,-2.9270821148129924,2.9824894068752967
221,56.0,2.0,2.846196931102944,-0.423222370207178,2.6813171409962266,-0.5469413540032674,-2.9300973140641373,2.9757992975231153
222,56.0,3.0,,,,,,
223,56.0,4.0,,,,,,
224,57.0,1.0,-0.3633704536886497,-2.7184833077723156,0.457862618731882,2.5201149322217278,-2.9261716868746266,2.9802203347554435
225,57.0,2.0,2.8434136628494393,-0.4233227341847757,2.682075221951784,-0.5482315842103307,-2.9291109921018528,2.9737110269814866
226,57.0,3.0,,,,,,
227,57.0,4.0,,,,,,
228,58.0,1.0,-0.366132111107814,-2.718377317925836,0.4571459556533361,2.5190873646227625,-2.92525752689385,2.977927826728873
229,58.0,2.0,2.840632068366892,-0.42342364773960883,2.682837928355228,-0.5494991281586681,-2.92812084669551,2.9715988080322
230,58.0,3.0,,,,,,
231,58.0,4.0,,,,,,
232,59.0,1.0,-0.3688918672212337,-2.718270766108989,0.45642447370209677,2.5180820591807986,-2.92433962908023,2.9756120678430187
233,59.0,2.0,2.83785219335979,-0.4235250946876015,2.6836052938955803,-0.5507441462022283,-2.92712686901554,2.969462837062579
234,59.0,3.0,,,,,,
235,59.0,4.0,,,,,,
236,60.0,1.0,-0.37164967376826813,-2.7181636682823376,0.45569814412404946,2.517098870511589,-2.923417987592052,2.9732732441078857
237,60.0,2.0,2.8350740837568567,-0.42362705869160305,2.6843773519749363,-0.5519667989753619,-2.9261290503266886,2.9673033110560585
238,60.0,3.0,,,,,,
239,60.0,4.0,,,,,,
240,61.0,1.0,-0.37440548230931187,-2.7180560405609873,0.45496693836803276,2.516137652530975,-2.922492596538,2.970911542508588
241,61.0,2.0,2.8322977856983216,-0.4237295232628447,2.685154135708352,-0.5531672473870571,-2.925127381984216,2.965120427580939
